,x,y,w,h,conf,r
4039,28184.1,24086.4,15.7,15.5,0.527,15.6
4040,27793.6,24239.7,15.9,15.8,0.527,15.850000000000001
4041,25922.6,20855.0,12.1,12.1,0.527,12.1
4042,28196.9,23873.7,9.2,8.6,0.527,8.899999999999999
4043,26548.4,22169.1,12.4,12.4,0.526,12.4
4044,22648.9,20750.7,12.8,11.9,0.526,12.350000000000001
4045,25844.2,22000.3,13.0,12.9,0.526,12.95
4046,29224.6,26291.3,8.6,8.3,0.526,8.45
4047,29316.7,26642.6,8.4,8.1,0.526,8.25
4048,26768.7,24609.4,12.2,12.1,0.526,12.149999999999999
4049,24345.4,21552.3,9.8,9.5,0.526,9.65
4050,29336.6,25467.1,9.3,9.3,0.526,9.3
4051,28149.1,24694.9,13.4,12.9,0.526,13.15
4052,29167.6,25417.6,9.5,9.4,0.526,9.45
4053,27709.7,24389.2,10.8,10.9,0.526,10.850000000000001
4054,16417.3,13142.9,13.0,12.4,0.526,12.7
4055,27324.0,23206.6,50.5,48.9,0.525,49.7
4056,26839.8,22033.1,12.1,11.8,0.525,11.95
4057,16311.3,14128.6,8.7,8.2,0.525,8.45
4058,28265.5,25525.4,10.5,10.5,0.525,10.5
4059,26983.7,23711.2,13.2,13.2,0.525,13.2
4060,28673.7,25122.4,13.4,13.2,0.525,13.3
4061,29698.8,25812.8,10.1,10.2,0.525,10.149999999999999
4062,29523.5,26760.8,11.4,10.9,0.525,11.15
4063,23688.9,21619.4,14.1,13.8,0.525,13.95
4064,27157.7,23139.8,9.3,9.3,0.525,9.3
4065,23465.4,21762.2,9.3,8.8,0.525,9.05
4066,28181.3,24729.8,9.7,9.3,0.525,9.5
4067,26009.8,22176.9,8.7,9.0,0.525,8.85
4068,23353.3,21585.2,14.5,13.8,0.524,14.15
4069,26613.8,22129.8,10.4,9.9,0.524,10.15
4070,27956.2,23860.4,10.8,10.4,0.524,10.600000000000001
4071,28684.3,26005.1,7.8,7.5,0.524,7.65
4072,24896.6,21538.3,11.6,12.1,0.524,11.85
4073,15938.4,14867.9,12.8,11.2,0.524,12.0
4074,15953.9,14004.3,8.5,8.2,0.524,8.35
4075,28485.5,24135.3,8.4,7.8,0.524,8.1
4076,26361.6,21641.4,13.1,12.5,0.524,12.8
4077,28624.0,25299.0,11.1,10.5,0.524,10.8
4078,26310.0,22146.2,10.5,10.0,0.524,10.25
4079,29272.4,25409.1,13.5,13.3,0.524,13.4
4080,27039.9,24834.3,9.0,8.8,0.524,8.9
4081,28172.3,23991.5,12.4,11.7,0.524,12.05
4082,24528.2,21100.9,11.2,11.1,0.524,11.149999999999999
4083,26411.2,22287.1,11.0,10.3,0.523,10.65
4084,24514.1,20702.3,14.4,13.4,0.523,13.9
4085,27734.1,24758.4,9.5,9.0,0.523,9.25
4086,27461.9,25207.8,9.2,9.2,0.523,9.2
4087,27000.7,22747.3,10.0,9.5,0.523,9.75
4088,27094.8,23581.9,13.4,13.0,0.523,13.2
4089,28859.4,25491.9,8.6,8.0,0.523,8.3
4090,23635.0,21546.2,8.6,8.2,0.522,8.399999999999999
4091,16003.9,14383.4,11.6,12.5,0.522,12.05
4092,29758.2,25044.4,11.9,12.1,0.522,12.0
4093,24678.7,21042.5,9.5,9.1,0.522,9.3
4094,15801.4,14788.2,10.5,10.4,0.522,10.45
4095,16107.4,14047.9,12.5,11.9,0.522,12.2
4096,27928.3,23061.6,17.3,16.2,0.522,16.75
4097,29396.0,25647.3,50.5,51.6,0.522,51.05
4098,25555.9,21995.7,9.0,7.9,0.522,8.45
4099,23832.5,20125.7,14.8,13.9,0.522,14.350000000000001
4100,29610.3,26571.1,14.6,14.3,0.521,14.45
4101,25929.7,20893.0,10.2,9.9,0.521,10.05
4102,15704.9,15083.0,10.9,10.3,0.521,10.600000000000001
4103,28565.9,24128.5,13.2,13.0,0.521,13.1
4104,24124.9,21558.6,8.1,7.8,0.521,7.949999999999999
4105,29653.2,26325.3,9.3,9.4,0.521,9.350000000000001
4106,26575.5,22334.3,8.5,8.4,0.521,8.45
4107,25606.6,22150.3,11.0,10.2,0.521,10.6
4108,27007.6,22276.2,8.3,8.4,0.521,8.350000000000001
4109,28558.3,25400.5,13.1,13.0,0.52,13.05
4110,27449.6,24420.1,14.5,14.0,0.52,14.25
4111,29403.7,25552.2,12.4,12.1,0.52,12.25
4112,29661.0,25982.3,13.8,13.1,0.52,13.45
4113,28009.6,24926.4,10.8,10.8,0.52,10.8
4114,26709.0,22077.5,11.8,11.7,0.52,11.75
4115,26970.7,24599.0,12.4,12.3,0.52,12.350000000000001
4116,26454.7,21762.4,11.1,10.6,0.52,10.85
4117,16222.2,14551.9,13.0,12.2,0.52,12.6
4118,26420.9,21789.8,9.3,8.6,0.52,8.95
4119,28989.4,26143.1,10.7,10.1,0.52,10.399999999999999
4120,27683.8,23527.1,10.7,10.1,0.52,10.399999999999999
4121,24258.5,21330.4,13.4,13.8,0.519,13.600000000000001
4122,28282.2,25609.6,9.0,8.5,0.519,8.75
4123,15956.6,13891.4,8.5,8.3,0.519,8.4
4124,29295.2,25909.7,13.8,13.4,0.519,13.600000000000001
4125,25498.5,21881.3,14.6,14.2,0.519,14.399999999999999
4126,27714.9,25277.3,10.5,10.2,0.519,10.35
4127,26142.2,21112.7,14.1,14.3,0.519,14.2
4128,28319.2,25737.7,9.9,9.6,0.519,9.75
4129,28289.0,22941.5,10.3,9.6,0.519,9.95
4130,30072.8,25824.1,39.4,38.4,0.519,38.9
4131,26149.3,21543.0,12.8,12.9,0.519,12.850000000000001
4132,28036.9,24402.5,11.2,11.4,0.519,11.3
4133,28144.9,24366.0,12.2,11.0,0.519,11.6
4134,16058.1,13389.6,17.7,17.4,0.519,17.549999999999997
4135,15966.6,13872.2,9.9,9.7,0.519,9.8
4136,27452.3,23079.5,12.1,11.7,0.518,11.899999999999999
4137,27773.6,24756.4,10.4,10.1,0.518,10.25
4138,30251.2,27167.9,13.2,12.6,0.518,12.899999999999999
4139,28278.5,23912.8,15.9,15.2,0.518,15.55
4140,30071.6,26302.7,49.7,50.4,0.518,50.05
4141,27336.1,23465.8,14.4,14.6,0.518,14.5
4142,26227.7,22508.7,9.2,9.0,0.518,9.1
4143,27102.7,22470.8,10.7,10.3,0.518,10.5
4144,15680.5,14897.5,9.3,8.9,0.518,9.100000000000001
4145,26652.5,22583.4,9.6,9.1,0.518,9.35
4146,29665.4,27052.4,55.7,52.7,0.518,54.2
4147,24105.1,21555.5,8.1,7.8,0.517,7.949999999999999
4148,25768.1,22269.7,11.1,11.1,0.517,11.1
4149,27661.6,25346.7,8.3,8.2,0.517,8.25
4150,25234.2,21395.6,10.5,10.6,0.517,10.55
4151,25984.6,20934.0,10.5,10.2,0.517,10.35
4152,25801.4,20859.4,10.8,10.9,0.517,10.850000000000001
4153,28485.7,25664.8,10.1,9.8,0.517,9.95
4154,28058.7,24918.0,11.7,11.8,0.517,11.75
4155,29990.3,27269.2,26.3,28.0,0.517,27.15
4156,15979.9,13383.2,9.0,9.3,0.517,9.15
4157,28107.7,24519.6,10.5,10.1,0.517,10.3
4158,28108.8,24948.5,8.7,8.6,0.517,8.649999999999999
4159,27293.6,24239.7,10.9,10.7,0.516,10.8
4160,28776.9,25938.1,9.4,9.3,0.516,9.350000000000001
4161,28750.2,24946.1,12.2,11.8,0.516,12.0
4162,23159.6,21459.9,11.3,11.5,0.516,11.4
4163,27137.9,22524.0,10.2,10.2,0.516,10.2
4164,29807.1,25776.9,11.7,11.5,0.515,11.6
4165,29111.6,26567.7,8.2,8.2,0.515,8.2
4166,27510.7,24323.2,8.7,8.4,0.515,8.55
4167,29732.3,26495.2,9.7,9.2,0.515,9.45
4168,23928.4,21439.0,9.5,9.1,0.515,9.3
4169,23507.4,21668.8,10.7,10.4,0.515,10.55
4170,27105.4,24774.5,11.3,11.1,0.515,11.2
4171,28784.5,25333.0,12.8,12.2,0.515,12.5
4172,28083.2,24816.7,9.3,8.8,0.514,9.05
4173,28618.3,24906.9,14.5,12.8,0.514,13.65
4174,27560.6,23516.7,14.6,14.0,0.514,14.3
4175,29971.0,26040.0,10.9,10.6,0.514,10.75
4176,15982.2,13541.2,11.1,10.1,0.514,10.6
4177,29091.0,26234.0,11.2,10.8,0.514,11.0
4178,28638.8,24491.5,9.3,9.1,0.514,9.2
4179,16149.7,13918.4,14.3,13.4,0.514,13.850000000000001
4180,29812.2,27098.5,17.3,16.4,0.514,16.85
4181,24292.8,21436.4,9.3,8.8,0.514,9.05
4182,29581.2,25923.4,14.1,13.5,0.514,13.8
4183,27920.4,25531.7,13.3,12.8,0.513,13.05
4184,27145.6,22656.9,8.7,8.2,0.513,8.45
4185,26992.9,22594.9,8.5,8.2,0.513,8.35
4186,28412.4,26011.0,16.8,16.9,0.513,16.85
4187,28701.3,24908.3,9.1,9.1,0.513,9.1
4188,28827.0,25178.1,9.6,9.4,0.513,9.5
4189,29100.2,26308.1,8.7,8.5,0.513,8.6
4190,27625.3,25064.7,11.1,10.5,0.513,10.8
4191,27963.2,25310.6,8.7,8.7,0.512,8.7
4192,27875.5,24563.9,13.2,11.7,0.512,12.45
4193,27521.9,22833.8,10.1,9.7,0.512,9.899999999999999
4194,25506.9,20502.1,25.3,25.8,0.512,25.55
4195,26708.1,22058.6,15.8,15.5,0.512,15.65
4196,29044.6,26216.9,11.6,11.2,0.512,11.399999999999999
4197,29125.3,26525.5,9.8,9.5,0.512,9.65
4198,29861.9,25151.6,8.5,8.6,0.512,8.55
4199,29054.1,25798.5,11.3,10.8,0.512,11.05
4200,28590.3,24929.9,10.9,11.0,0.512,10.95
4201,23517.6,21702.5,9.7,9.8,0.512,9.75
4202,28120.5,25034.5,8.3,7.9,0.511,8.100000000000001
4203,24916.1,21538.5,10.3,10.2,0.511,10.25
4204,27859.6,24317.4,25.6,28.6,0.511,27.1
4205,16069.8,13629.7,9.4,8.9,0.511,9.15
4206,25851.1,20978.6,16.4,16.8,0.511,16.6
4207,26504.7,21498.9,9.2,9.1,0.511,9.149999999999999
4208,26982.7,24771.7,8.9,8.5,0.511,8.7
4209,29203.8,26662.9,8.8,8.3,0.51,8.55
4210,28437.8,25314.8,11.2,10.7,0.51,10.95
4211,27732.2,24691.5,9.5,8.8,0.51,9.15
4212,26010.4,22217.6,8.8,9.0,0.51,8.9
4213,26294.4,22095.3,12.6,12.8,0.51,12.7
4214,28111.2,23911.8,9.2,9.0,0.51,9.1
4215,26979.5,22052.7,9.2,9.2,0.51,9.2
4216,27544.0,24414.8,9.1,9.2,0.51,9.149999999999999
4217,26802.0,22621.1,13.3,13.4,0.51,13.350000000000001
4218,23640.8,21348.5,14.1,13.2,0.509,13.649999999999999
4219,28883.1,26323.4,12.4,12.1,0.509,12.25
4220,28189.8,24530.3,10.8,10.7,0.509,10.75
4221,27775.4,24133.8,15.1,15.0,0.509,15.05
4222,26342.3,21664.9,10.2,10.1,0.509,10.149999999999999
4223,25788.9,20889.6,10.6,10.3,0.509,10.45
4224,27456.1,25021.3,11.6,11.7,0.509,11.649999999999999
4225,27976.9,25458.2,11.8,11.8,0.509,11.8
4226,28239.9,25251.4,11.5,10.5,0.509,11.0
4227,27007.4,23534.2,13.0,12.9,0.509,12.95
4228,23069.3,21456.1,8.7,8.5,0.509,8.6
4229,25046.0,21434.2,8.5,8.4,0.509,8.45
4230,25821.0,20891.9,11.7,12.2,0.508,11.95
4231,29911.3,26658.7,14.4,14.0,0.508,14.2
4232,24609.4,21146.2,9.1,8.5,0.508,8.8
4233,15823.3,14734.1,80.3,77.7,0.508,79.0
4234,28467.3,26056.4,10.6,10.6,0.508,10.6
4235,27855.0,24849.9,9.4,9.5,0.508,9.45
4236,27699.6,24535.6,13.3,11.9,0.508,12.600000000000001
4237,24348.1,21344.4,8.6,8.3,0.508,8.45
4238,26263.4,21414.4,15.3,15.0,0.508,15.15
4239,29502.8,26618.4,15.0,14.5,0.508,14.75
4240,25996.0,22454.5,8.1,8.1,0.508,8.1
4241,28330.5,23988.6,8.2,8.1,0.507,8.149999999999999
4242,26672.7,21693.8,10.3,10.0,0.507,10.15
4243,24678.4,21483.8,9.8,9.5,0.507,9.65
4244,15882.1,14749.5,15.4,15.5,0.507,15.45
4245,29336.6,25708.2,9.6,9.6,0.507,9.6
4246,26835.4,24655.2,10.0,9.4,0.507,9.7
4247,25912.8,20945.5,11.9,11.1,0.507,11.5
4248,27031.2,22243.1,8.8,8.3,0.507,8.55
4249,16033.9,13102.8,10.5,10.0,0.507,10.25
4250,23834.8,21398.7,8.6,8.3,0.507,8.45
4251,27543.3,24979.2,13.6,13.4,0.507,13.5
4252,26932.1,22239.5,9.8,9.4,0.507,9.600000000000001
4253,29836.6,25033.1,16.1,15.2,0.506,15.65
4254,27293.8,22570.2,10.3,10.1,0.506,10.2
4255,27686.1,23126.7,17.4,16.0,0.506,16.7
4256,28451.8,24920.5,10.5,10.2,0.506,10.35
4257,15937.4,14188.6,15.1,15.2,0.506,15.149999999999999
4258,22731.6,20822.1,9.7,9.2,0.506,9.45
4259,29315.0,26690.0,10.7,10.5,0.506,10.6
4260,26623.3,22686.9,8.8,8.8,0.506,8.8
4261,26812.6,22469.7,9.8,9.4,0.506,9.600000000000001
4262,23853.7,21531.4,11.7,11.9,0.506,11.8
4263,15808.1,13790.1,11.7,11.5,0.506,11.6
4264,24981.7,21597.7,14.1,14.4,0.506,14.25
4265,28376.5,25994.8,14.3,13.4,0.505,13.850000000000001
4266,25399.5,21982.4,12.6,12.6,0.505,12.6
4267,27991.1,22714.5,15.7,15.5,0.505,15.6
4268,15888.6,15056.6,11.8,10.8,0.505,11.3
4269,27995.0,25342.0,12.4,12.9,0.505,12.65
4270,25942.3,22458.6,8.5,8.8,0.505,8.65
4271,28123.8,25434.6,9.4,9.0,0.505,9.2
4272,28013.4,25187.3,16.7,14.5,0.505,15.6
4273,26081.1,21989.8,10.6,10.8,0.504,10.7
4274,29788.4,25628.0,11.1,10.9,0.504,11.0
4275,27222.0,23315.2,11.5,10.9,0.504,11.2
4276,23919.7,21511.7,11.0,10.9,0.504,10.95
4277,15884.5,14465.1,11.1,10.9,0.504,11.0
4278,27527.6,24017.9,10.4,10.4,0.504,10.4
4279,27018.0,22278.7,7.8,7.8,0.504,7.8
4280,16385.2,13551.5,12.0,11.4,0.504,11.7
4281,25036.4,21266.0,8.9,8.9,0.504,8.9
4282,25182.1,21160.7,17.3,17.1,0.504,17.200000000000003
4283,27647.3,23541.6,12.2,11.9,0.504,12.05
4284,28244.9,25660.8,10.0,9.8,0.503,9.9
4285,29836.9,26306.6,12.6,11.7,0.503,12.149999999999999
4286,22704.5,20309.2,18.1,17.8,0.503,17.950000000000003
4287,26894.2,22534.3,19.4,18.5,0.503,18.95
4288,27669.7,24567.2,8.2,8.2,0.503,8.2
4289,28022.3,24980.5,8.5,8.6,0.503,8.55
4290,29235.5,26505.4,11.8,10.9,0.503,11.350000000000001
4291,27671.8,25344.4,9.3,9.0,0.503,9.15
4292,27627.1,23172.6,21.6,21.1,0.503,21.35
4293,26964.3,22051.1,10.1,9.7,0.502,9.899999999999999
4294,16256.8,12563.9,8.5,8.8,0.502,8.65
4295,16464.5,12985.2,8.2,7.9,0.502,8.05
4296,26199.4,21681.3,11.6,11.3,0.502,11.45
4297,29731.9,25698.0,10.0,9.7,0.502,9.85
4298,27793.7,23784.8,12.7,12.4,0.502,12.55
4299,24558.3,21604.3,10.6,10.6,0.502,10.6
4300,27564.5,25070.2,10.0,9.6,0.502,9.8
4301,27592.0,25020.0,12.4,12.4,0.502,12.4
4302,28061.3,24562.1,11.3,11.0,0.502,11.15
4303,29039.4,25610.0,13.7,13.9,0.501,13.8
4304,28013.4,25177.1,9.6,9.1,0.501,9.35
4305,27459.6,22777.9,18.6,17.7,0.501,18.15
4306,23909.1,21483.8,8.6,8.2,0.501,8.399999999999999
4307,25231.6,21377.9,11.2,11.0,0.501,11.1
4308,25789.5,21746.7,18.2,18.1,0.501,18.15
4309,15807.3,14843.8,11.8,11.5,0.501,11.65
4310,29343.1,26188.1,11.3,11.0,0.501,11.15
4311,16032.4,14075.1,16.1,16.1,0.501,16.1
4312,29925.7,25568.2,11.8,11.5,0.501,11.65
4313,26273.0,21664.4,10.1,10.0,0.501,10.05
4314,24414.7,21476.2,10.5,11.0,0.501,10.75
4315,26817.2,22690.3,12.5,11.7,0.501,12.1
4316,28227.3,22877.3,12.8,12.4,0.5,12.600000000000001
4317,26877.4,22801.4,9.1,9.0,0.5,9.05
4318,28216.9,24928.1,15.7,15.8,0.5,15.75
4319,28875.6,25414.1,10.6,10.0,0.5,10.3
4320,27316.0,24989.7,9.1,8.9,0.5,9.0
4321,26297.5,22285.3,10.0,9.5,0.5,9.75
4322,23514.5,21739.7,11.2,10.4,0.5,10.8
4323,28717.0,24079.3,10.4,10.4,0.5,10.4
4324,29263.2,25744.0,12.1,11.7,0.5,11.899999999999999
4325,29094.8,26224.1,14.4,13.5,0.5,13.95
4326,25089.4,21532.2,12.7,12.7,0.5,12.7
4327,24373.2,21166.7,14.0,14.2,0.5,14.1
4328,28724.2,25692.8,15.5,15.4,0.5,15.45
4329,29920.0,25845.0,9.0,8.9,0.5,8.95
4330,26469.7,22351.1,14.3,14.2,0.499,14.25
4331,23997.8,21197.7,18.2,17.2,0.499,17.7
4332,28090.8,24905.5,12.1,11.9,0.499,12.0
4333,27144.1,23296.2,14.7,14.2,0.499,14.45
4334,24522.5,21429.1,9.7,9.4,0.499,9.55
4335,25848.2,21953.9,11.5,11.6,0.499,11.55
4336,27550.4,23490.7,8.6,8.2,0.499,8.399999999999999
4337,29751.0,26031.0,13.7,13.2,0.499,13.45
4338,26967.7,22498.4,11.8,11.3,0.499,11.55
4339,28454.2,25225.3,12.8,12.9,0.498,12.850000000000001
4340,26425.3,22255.2,10.3,10.3,0.498,10.3
4341,28209.7,25836.8,8.7,8.3,0.498,8.5
4342,27644.3,24176.8,17.8,15.9,0.498,16.85
4343,28003.9,24796.5,7.8,11.3,0.498,9.55
4344,15793.4,15034.3,8.3,7.9,0.498,8.100000000000001
4345,27610.1,23770.7,9.6,9.4,0.498,9.5
4346,25320.8,21475.6,10.3,10.3,0.498,10.3
4347,29615.2,26728.2,9.3,8.9,0.498,9.100000000000001
4348,28286.9,22859.9,25.3,28.9,0.498,27.1
4349,15816.5,13879.7,12.8,12.8,0.498,12.8
4350,23912.7,21190.7,13.2,13.8,0.498,13.5
4351,27128.7,24746.1,10.1,9.5,0.498,9.8
4352,23425.0,21495.0,11.0,9.6,0.497,10.3
4353,29752.7,25497.9,11.2,10.7,0.497,10.95
4354,25591.1,22148.4,8.1,7.8,0.497,7.949999999999999
4355,25280.7,21734.0,10.1,9.6,0.497,9.85
4356,27303.0,24730.6,13.7,13.7,0.497,13.7
4357,26136.5,22407.3,10.5,10.1,0.497,10.3
4358,23346.2,21635.7,9.5,9.1,0.497,9.3
4359,26825.0,24628.3,11.0,11.3,0.497,11.15
4360,28320.9,23598.5,14.9,14.2,0.497,14.55
4361,28118.7,25490.7,13.8,13.1,0.497,13.45
4362,27372.0,24268.4,13.2,12.9,0.496,13.05
4363,26235.2,21366.9,9.2,8.7,0.496,8.95
4364,28037.6,25148.1,11.1,10.4,0.496,10.75
4365,15926.0,13513.2,8.8,8.4,0.496,8.600000000000001
4366,27827.8,25172.9,9.2,8.9,0.496,9.05
4367,27572.4,25005.4,8.3,7.9,0.496,8.100000000000001
4368,28273.1,23031.5,8.0,8.0,0.495,8.0
4369,26952.6,22882.5,9.7,9.4,0.495,9.55
4370,26576.8,22616.0,9.6,9.6,0.495,9.6
4371,26627.9,21797.3,12.1,11.9,0.495,12.0
4372,27392.5,23414.1,8.9,8.5,0.495,8.7
4373,29131.4,25808.0,9.9,9.6,0.495,9.75
4374,24027.6,21295.8,11.4,11.3,0.495,11.350000000000001
4375,26986.3,23615.9,12.7,13.1,0.495,12.899999999999999
4376,24625.7,21156.4,9.0,8.8,0.495,8.9
4377,29216.5,25564.7,61.5,57.7,0.495,59.6
4378,26279.3,22193.1,9.2,9.3,0.494,9.25
4379,16410.6,12929.8,10.0,10.1,0.494,10.05
4380,27934.3,25267.9,8.3,8.3,0.494,8.3
4381,26851.0,21756.9,14.3,13.8,0.494,14.05
4382,26197.0,22337.6,12.3,11.8,0.494,12.05
4383,26194.3,22229.6,9.7,9.9,0.494,9.8
4384,26251.3,22413.9,8.7,8.2,0.494,8.45
4385,25986.0,22175.8,9.4,9.2,0.494,9.3
4386,29157.7,26602.4,7.6,8.0,0.494,7.8
4387,27111.9,24737.5,11.3,11.2,0.494,11.25
4388,27178.8,22505.1,8.2,8.3,0.494,8.25
4389,25742.3,22366.0,10.1,10.0,0.493,10.05
4390,24174.2,21678.9,12.8,12.3,0.493,12.55
4391,23846.1,21026.0,10.0,9.6,0.493,9.8
4392,24396.7,20970.9,10.3,9.6,0.493,9.95
4393,16176.9,13530.6,10.1,10.3,0.493,10.2
4394,15921.5,14516.6,9.6,9.2,0.493,9.399999999999999
4395,24096.4,21419.2,10.8,10.4,0.493,10.600000000000001
4396,29271.3,26534.7,9.2,9.5,0.493,9.35
4397,25639.5,21768.4,10.4,10.5,0.493,10.45
4398,27010.0,22036.0,11.2,10.9,0.493,11.05
4399,26050.5,22010.7,14.5,14.6,0.493,14.55
4400,27423.9,24787.5,11.4,11.4,0.493,11.4
4401,29987.2,25857.4,11.2,10.3,0.493,10.75
4402,28882.7,25707.7,10.9,11.2,0.493,11.05
4403,27273.6,24184.4,11.8,11.8,0.493,11.8
4404,26893.4,21982.2,9.9,9.2,0.492,9.55
4405,27444.8,25152.3,7.4,7.3,0.492,7.35
4406,28874.9,25436.7,10.6,10.1,0.492,10.35
4407,27985.8,23797.2,9.0,8.7,0.492,8.85
4408,23987.3,21205.2,14.0,14.2,0.492,14.1
4409,26949.7,23693.4,19.3,18.7,0.492,19.0
4410,26345.9,21346.3,9.6,9.6,0.492,9.6
4411,25625.3,22241.1,10.4,10.1,0.492,10.25
4412,24484.4,20509.4,12.7,12.5,0.492,12.6
4413,26623.9,22297.4,9.2,8.4,0.491,8.8
4414,29500.4,25702.5,15.1,14.9,0.491,15.0
4415,27524.4,22625.8,15.6,15.0,0.491,15.3
4416,25061.1,21606.2,13.4,13.0,0.491,13.2
4417,23085.2,21383.7,11.2,10.6,0.491,10.899999999999999
4418,15885.2,13893.7,8.9,8.9,0.491,8.9
4419,23482.4,21207.5,14.2,13.0,0.491,13.6
4420,26927.0,22874.0,8.7,8.7,0.491,8.7
4421,28716.8,25271.0,9.6,9.2,0.491,9.399999999999999
4422,25512.9,21681.9,14.0,13.6,0.491,13.8
4423,16202.8,12692.5,12.0,11.3,0.491,11.65
4424,28355.4,25390.4,13.6,13.1,0.491,13.35
4425,27891.4,24977.5,10.3,10.0,0.491,10.15
4426,27908.0,24418.1,10.8,10.3,0.491,10.55
4427,27796.4,24821.7,12.2,12.1,0.491,12.149999999999999
4428,27684.1,24842.6,9.4,9.0,0.491,9.2
4429,24339.2,21647.8,9.5,9.0,0.491,9.25
4430,28248.0,23890.0,9.7,9.6,0.49,9.649999999999999
4431,28693.4,24790.4,31.3,31.4,0.49,31.35
4432,24178.9,21561.6,9.6,9.5,0.49,9.55
4433,27493.5,24497.1,11.4,11.3,0.49,11.350000000000001
4434,16026.6,14119.2,8.7,8.1,0.49,8.399999999999999
4435,23720.8,20127.1,16.5,15.0,0.49,15.75
4436,28940.3,25884.2,9.3,8.9,0.49,9.100000000000001
4437,30259.7,27527.6,13.9,13.4,0.49,13.65
4438,26073.9,22011.7,13.1,12.4,0.489,12.75
4439,22632.8,20764.3,9.2,8.7,0.489,8.95
4440,27350.6,22605.8,12.9,12.0,0.489,12.45
4441,28207.0,25351.2,11.6,11.0,0.489,11.3
4442,23304.9,21216.7,18.1,17.2,0.489,17.65
4443,24618.5,21509.7,10.4,10.4,0.489,10.4
4444,28647.1,25983.3,10.7,10.7,0.489,10.7
4445,29430.1,26793.0,12.4,12.5,0.488,12.45
4446,23786.2,21237.0,9.9,9.6,0.488,9.75
4447,30010.8,25021.3,10.6,10.4,0.488,10.5
4448,24370.3,21542.5,7.6,7.4,0.488,7.5
4449,15784.0,14609.7,10.9,11.2,0.488,11.05
4450,27952.9,25279.0,8.9,8.7,0.488,8.8
4451,25035.5,21719.2,13.8,13.6,0.488,13.7
4452,26982.1,22793.3,9.6,9.3,0.488,9.45
4453,26095.9,21768.4,14.3,13.7,0.488,14.0
4454,27255.9,24582.6,19.4,18.1,0.487,18.75
4455,25926.8,21061.1,10.3,9.3,0.487,9.8
4456,23532.3,21475.5,8.7,8.8,0.487,8.75
4457,27454.3,24745.7,12.3,12.1,0.487,12.2
4458,27599.5,23698.0,11.4,10.9,0.487,11.15
4459,23778.6,20019.7,17.1,16.3,0.487,16.700000000000003
4460,28256.1,25424.1,9.4,9.1,0.487,9.25
4461,25618.0,22137.2,15.1,14.3,0.487,14.7
4462,27178.4,24657.4,11.7,11.8,0.486,11.75
4463,28645.1,25135.1,20.4,19.4,0.486,19.9
4464,25766.5,22173.5,10.0,9.2,0.486,9.6
4465,28787.2,26270.4,13.1,12.4,0.486,12.75
4466,29675.1,25950.8,28.7,27.7,0.485,28.2
4467,29972.7,26772.6,38.8,37.9,0.485,38.349999999999994
4468,23486.7,21109.8,16.1,14.9,0.485,15.5
4469,26493.0,21603.7,8.6,8.6,0.485,8.6
4470,28326.9,25096.4,9.2,8.6,0.485,8.899999999999999
4471,29977.4,25655.1,33.2,34.1,0.485,33.650000000000006
4472,28544.6,25944.2,13.8,12.7,0.485,13.25
4473,27376.6,23064.0,15.5,15.5,0.485,15.5
4474,26536.1,21939.6,10.0,9.7,0.485,9.85
4475,16469.7,12955.6,11.9,10.8,0.485,11.350000000000001
4476,27799.7,25045.8,14.0,13.7,0.485,13.85
4477,25821.2,22498.3,11.7,11.8,0.484,11.75
4478,23506.9,21088.5,11.7,12.0,0.484,11.85
4479,25254.9,21633.7,10.8,11.0,0.484,10.9
4480,28153.1,25515.0,10.9,11.8,0.484,11.350000000000001
4481,24653.3,21328.6,11.5,11.1,0.484,11.3
4482,25100.1,21458.8,11.6,11.6,0.484,11.6
4483,27218.7,24293.6,12.0,11.8,0.484,11.9
4484,27566.7,24298.5,10.3,10.0,0.484,10.15
4485,27194.6,22672.4,9.0,8.5,0.484,8.75
4486,29143.1,26299.3,10.6,10.1,0.483,10.35
4487,29179.2,26532.3,8.4,7.9,0.483,8.15
4488,26573.5,22315.1,8.7,8.7,0.483,8.7
4489,15599.2,14846.1,10.4,10.3,0.483,10.350000000000001
4490,15997.0,13502.7,5.9,5.3,0.483,5.6
4491,24193.5,20158.9,16.5,15.6,0.483,16.05
4492,26941.1,22563.5,10.4,10.7,0.483,10.55
4493,26782.0,22528.7,8.8,8.9,0.482,8.850000000000001
4494,29674.0,25859.4,11.7,11.3,0.482,11.5
4495,16354.1,12755.5,8.8,8.1,0.482,8.45
4496,29790.7,25557.6,12.1,11.2,0.482,11.649999999999999
4497,25557.3,22005.0,14.7,13.9,0.482,14.3
4498,27729.0,24590.9,9.4,9.1,0.482,9.25
4499,24786.7,20843.1,11.4,10.6,0.482,11.0
4500,26305.1,22409.4,14.2,14.1,0.482,14.149999999999999
4501,28479.5,25945.1,11.5,12.1,0.482,11.8
4502,16124.0,13521.1,12.6,12.3,0.482,12.45
4503,27354.9,22771.5,9.1,9.1,0.482,9.1
4504,26337.6,21758.6,9.8,9.5,0.482,9.65
4505,29050.3,24942.5,11.0,10.3,0.481,10.65
4506,25624.3,20560.8,12.9,12.3,0.481,12.600000000000001
4507,25906.9,22126.4,10.2,9.9,0.481,10.05
4508,24347.5,21203.5,12.7,12.2,0.481,12.45
